Date,Unnamed: 0,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,month,year,Day_Perc_Change,Trend,volume scaled,sma_21,sma_34,MA,roll_CP_std,UP_band,LO_band,buy,sell,MA_std
2018-09-17,335,JUBLFOOD,EQ,1335.75,1324.0,1366.0,1315.35,1359.0,1358.95,1343.88,1288984,1732240505.0,43748,371229,28.8,9,2018,1.7368519558300657,Positive,0.12378217582892047,1471.2909523809526,1468.8723529411773,1443.235714285715,84.14976445089196,1611.535243187499,1274.936185383931,,,84.14976445089196
2018-09-18,336,JUBLFOOD,EQ,1358.95,1364.0,1415.0,1358.3,1380.95,1387.35,1392.97,2571311,3581754497.0,102953,374542,14.57,9,2018,2.0898487803083117,Positive,0.25948332423245757,1465.0271428571432,1468.580588235295,1430.6000000000006,77.60792733099584,1585.8158546619923,1275.384145338009,,1465.0271428571432,77.60792733099584
2018-09-19,337,JUBLFOOD,EQ,1387.35,1395.75,1402.3,1321.0,1332.0,1332.2,1348.2,1423873,1919671177.0,55224,386696,27.16,9,2018,-3.9752045266154834,Among top Losers,0.13805668787382377,1457.1271428571433,1466.2632352941184,1415.103571428572,73.67568345400892,1562.4549383365897,1267.7522045205542,,,73.67568345400892
2018-09-21,338,JUBLFOOD,EQ,1332.2,1350.0,1353.0,1132.4,1299.5,1303.7,1292.25,2513560,3248154965.0,85741,575844,22.91,9,2018,-2.1393184206575544,Negative,0.25337187448410736,1446.5628571428576,1462.8652941176479,1399.2214285714292,71.86292163203666,1542.9472718355025,1255.495585307356,,,71.86292163203666
2018-09-24,339,JUBLFOOD,EQ,1303.7,1302.0,1343.2,1260.1,1267.0,1274.1,1293.0,799885,1034249134.0,35198,160777,20.1,9,2018,-2.270460995627843,Negative,0.07202369614080537,1435.7200000000005,1459.7573529411773,1379.560714285715,64.95016189523717,1509.4610380761894,1249.6603904952406,,,64.95016189523717
2018-09-25,340,JUBLFOOD,EQ,1274.1,1264.0,1296.5,1245.0,1257.0,1260.05,1271.37,882793,1122358084.0,31645,117037,13.26,9,2018,-1.102739188446744,Negative,0.08079736370909367,1424.4395238095244,1455.390000000001,1360.5464285714293,57.206957162568436,1474.960342896566,1246.1325142462924,,,57.206957162568436
2018-09-26,341,JUBLFOOD,EQ,1260.05,1269.5,1306.4,1262.65,1286.1,1292.0,1292.39,1222852,1580399683.0,47337,390691,31.95,9,2018,2.535613666124359,Positive,0.11678381398656455,1413.1723809523814,1450.7985294117657,1349.3500000000006,53.85734004683876,1457.0646800936781,1241.635319906323,,,53.85734004683876
2018-09-27,342,JUBLFOOD,EQ,1292.0,1293.9,1314.9,1233.15,1239.0,1238.95,1268.42,1737643,2204068476.0,54556,522969,30.1,9,2018,-4.106037151702779,Among top Losers,0.17126112740802826,1400.1585714285718,1444.5429411764715,1335.5535714285722,55.735492987585374,1447.024557403743,1224.0825854534014,,,55.735492987585374
2018-09-28,343,JUBLFOOD,EQ,1238.95,1248.8,1274.0,1180.0,1241.8,1229.75,1234.49,2087782,2577347389.0,70738,631206,30.23,9,2018,-0.7425642681302747,Slight Negative,0.2083142849886345,1384.31380952381,1436.5050000000008,1322.1821428571436,57.14332388200273,1436.468790621149,1207.8954950931382,,,57.14332388200273
2018-10-01,344,JUBLFOOD,EQ,1229.75,1240.0,1258.0,1205.0,1247.0,1240.75,1231.22,1128958,1389999255.0,34914,153213,13.57,10,2018,0.8944907501524657,Slight Positive,0.10684756244682336,1368.9300000000007,1428.470882352942,1310.1785714285722,55.1647975624641,1420.5081665535004,1199.8489763036441,,,55.1647975624641
2018-10-03,345,JUBLFOOD,EQ,1240.75,1241.0,1241.0,1180.1,1187.0,1192.1,1210.23,1286107,1556484092.0,47741,348771,27.12,10,2018,-3.9210155148096,Among top Losers,0.12347771978615059,1353.3323809523815,1419.7841176470597,1296.003571428572,58.329941725036065,1412.6634548786442,1179.3436879785,,,58.329941725036065
2018-10-04,346,JUBLFOOD,EQ,1192.1,1162.0,1184.55,1104.0,1119.95,1125.7,1139.61,2071441,2360634668.0,79838,551083,26.6,10,2018,-5.570002516567396,Among top Losers,0.20658501276239097,1334.2842857142864,1408.6444117647068,1279.7464285714293,71.38803353794908,1422.5224956473276,1136.970361495531,,,71.38803353794908
2018-10-05,347,JUBLFOOD,EQ,1125.7,1117.2,1174.85,1080.4,1148.0,1152.05,1140.11,1956290,2230384115.0,63909,360071,18.41,10,2018,2.3407657457581887,Positive,0.1943992575378533,1315.1842857142865,1397.7205882352953,1265.9571428571437,76.27104213349675,1418.4992271241372,1113.4150585901502,,,76.27104213349675
2018-10-08,348,JUBLFOOD,EQ,1152.05,1156.0,1193.95,1119.2,1178.0,1183.15,1157.97,1407408,1629741538.0,46106,303233,21.55,10,2018,2.69953561043359,Positive,0.13631429345456547,1300.844761904763,1387.333529411766,1255.0571428571438,76.4335680814922,1407.9242790201283,1102.1900066941594,,,76.4335680814922
2018-10-09,349,JUBLFOOD,EQ,1183.15,1187.0,1193.8,1141.0,1150.0,1153.4,1161.87,1277204,1483943515.0,44785,253478,19.85,10,2018,-2.514474073448003,Negative,0.12253556749251822,1288.268095238096,1376.6676470588247,1240.3750000000011,74.66319696320947,1389.70139392642,1091.0486060735823,,,74.66319696320947
2018-10-10,350,JUBLFOOD,EQ,1153.4,1153.4,1204.9,1153.4,1193.0,1190.9,1189.13,1276596,1518040889.0,40629,392382,30.74,10,2018,3.2512571527657297,Among Top gainers,0.12247122641709103,1277.0095238095248,1367.109705882354,1226.3428571428583,62.36321603544433,1351.069289213747,1101.6164250719696,,,62.36321603544433
2018-10-11,351,JUBLFOOD,EQ,1190.9,1154.95,1194.0,1120.8,1135.15,1144.8,1156.22,1314444,1519780536.0,40463,329709,25.08,10,2018,-3.871021916197848,Among top Losers,0.12647645836243498,1265.0509523809535,1356.583823529413,1212.957142857144,57.84211886059758,1328.641380578339,1097.2729051359488,,,57.84211886059758
2018-10-12,352,JUBLFOOD,EQ,1144.8,1151.4,1195.4,1150.0,1188.1,1187.3,1182.37,1014080,1199014066.0,36059,216128,21.31,10,2018,3.7124388539482966,Among Top gainers,0.09469069721174563,1254.5633333333342,1346.632941176472,1204.6428571428582,51.8507319773905,1308.3443210976393,1100.9413931880772,,,51.8507319773905
2018-10-15,353,JUBLFOOD,EQ,1187.3,1188.15,1194.4,1156.0,1175.4,1176.0,1176.09,788857,927764241.0,25620,204183,25.88,10,2018,-0.9517392402931036,Slight Negative,0.07085666755558942,1245.3061904761914,1336.8632352941188,1197.6357142857155,48.24552362083273,1294.126761527381,1101.14466704405,,,48.24552362083273
2018-10-16,354,JUBLFOOD,EQ,1176.0,1187.0,1239.0,1181.5,1220.0,1217.9,1221.19,1767581,2158558531.0,64269,230240,13.03,10,2018,3.5629251700680427,Among Top gainers,0.17442929042799515,1240.1423809523817,1327.8100000000013,1194.6250000000014,45.27471169680212,1285.1744233936056,1104.0755766063971,,,45.27471169680212
2018-10-17,355,JUBLFOOD,EQ,1217.9,1235.0,1264.0,1195.6,1206.85,1208.0,1229.0,1453993,1786954336.0,44274,480905,33.07,10,2018,-0.812874620247972,Slight Negative,0.14124411088676395,1234.8561904761914,1318.612647058825,1188.6250000000014,35.99187274710689,1260.608745494215,1116.6412545057876,,,35.99187274710689
2018-10-19,356,JUBLFOOD,EQ,1208.0,1198.0,1275.0,1192.15,1275.0,1268.3,1246.69,1789306,2230715015.0,64232,481494,26.91,10,2018,4.991721854304632,Among Top gainers,0.1767283198090086,1230.2280952380959,1309.1850000000013,1190.7214285714297,39.801781532798174,1270.324991637026,1111.1178655058334,,,39.801781532798174
2018-10-22,357,JUBLFOOD,EQ,1268.3,1284.9,1293.6,1230.0,1240.0,1234.6,1262.08,1289684,1627681859.0,58231,153559,11.91,10,2018,-2.6571000551919965,Negative,0.12385625272497154,1223.9952380952388,1300.5908823529426,1191.0678571428582,40.18685494583198,1271.4415670345222,1110.6941472511942,,,40.18685494583198
2018-10-23,358,JUBLFOOD,EQ,1234.6,1224.6,1247.5,1171.0,1201.0,1198.9,1205.74,1638747,1975907221.0,48724,366697,22.38,10,2018,-2.8916248177547232,Negative,0.16079554353393358,1217.2114285714295,1290.8250000000014,1188.0785714285726,37.68565180073354,1263.4498750300397,1112.7072678271054,,,37.68565180073354
2018-10-24,359,JUBLFOOD,EQ,1198.9,1210.1,1250.0,1167.0,1192.85,1193.45,1211.35,4559062,5522600990.0,139615,544641,11.95,10,2018,-0.4545833680874134,Slight or No Change,0.46983535880731964,1213.3590476190484,1281.1700000000012,1188.1750000000013,37.69845819125471,1263.5719163825108,1112.7780836174918,,,37.69845819125471
2018-10-25,360,JUBLFOOD,EQ,1193.45,1164.05,1166.8,1065.2,1074.1,1074.1,1101.59,5604538,6173916149.0,163612,1187902,21.2,10,2018,-10.000418953454284,Bear Drop,0.580471954487155,1204.2442857142864,1268.2400000000011,1184.489285714287,45.90546799408567,1276.3002217024584,1092.6783497261156,,,45.90546799408567
2018-10-26,361,JUBLFOOD,EQ,1074.1,1070.0,1081.5,977.0,1050.0,1055.55,1038.65,4265919,4430800638.0,162445,747840,17.53,10,2018,-1.7270272786518936,Negative,0.4388137537514657,1193.162380952382,1255.8738235294131,1177.5964285714297,57.04446802640342,1291.6853646242366,1063.5074925186227,,,57.04446802640342
2018-10-29,362,JUBLFOOD,EQ,1055.55,1065.0,1105.0,1047.1,1090.5,1093.45,1085.07,1813832,1968137492.0,51401,332788,18.35,10,2018,3.5905452133958797,Among Top gainers,0.17932376259836355,1183.2900000000009,1245.8470588235305,1171.1892857142868,61.254818267519084,1293.698922249325,1048.6796491792486,,,61.254818267519084
2018-10-30,363,JUBLFOOD,EQ,1093.45,1090.0,1096.4,1050.0,1061.9,1065.05,1068.47,1848454,1975018059.0,58552,451949,24.45,10,2018,-2.5972838264209708,Negative,0.1829876058770493,1173.7685714285724,1235.344411764707,1164.8785714285725,67.4648190776837,1299.80820958394,1029.948933273205,,,67.4648190776837
2018-10-31,364,JUBLFOOD,EQ,1065.05,1070.0,1089.0,1012.45,1081.45,1083.5,1045.15,3360642,3512370439.0,104957,918262,27.32,10,2018,1.7323130369466309,Positive,0.3430135962851495,1164.752380952382,1224.6914705882366,1157.2071428571442,70.32395876102224,1297.8550603791887,1016.5592253350997,,,70.32395876102224
2018-11-01,365,JUBLFOOD,EQ,1083.5,1089.95,1144.5,1074.2,1107.8,1104.45,1113.12,3497318,3892948983.0,95889,1017999,29.11,11,2018,1.9335486848177208,Positive,0.35747721606325744,1159.1285714285723,1216.1770588235308,1154.3250000000012,71.68523812740246,1297.6954762548062,1010.9545237451963,,,71.68523812740246
2018-11-02,366,JUBLFOOD,EQ,1104.45,1115.0,1143.3,1060.1,1083.5,1080.1,1105.34,2319126,2563426632.0,74600,565348,24.38,11,2018,-2.2047172800941817,Negative,0.23279606418868867,1154.1338095238104,1208.378529411766,1146.6678571428583,73.59201881667784,1293.851894776214,999.4838195095026,,,73.59201881667784
2018-11-05,367,JUBLFOOD,EQ,1080.1,1084.8,1084.95,1045.0,1054.1,1052.1,1058.0,1654893,1750875292.0,57154,476193,28.77,11,2018,-2.5923525599481523,Negative,0.16250418005342004,1150.24761904762,1200.3894117647073,1137.8178571428582,77.15688215761116,1292.1316214580806,983.5040928276359,,,77.15688215761116
2018-11-06,368,JUBLFOOD,EQ,1052.1,1059.7,1078.45,1036.65,1044.0,1043.3,1055.08,1482310,1563961520.0,44073,417394,28.16,11,2018,-0.8364223933086112,Slight Negative,0.14424073298030402,1146.1985714285724,1192.0091176470603,1125.3464285714297,77.32765567644844,1280.0017399243266,970.6911172185328,,,77.32765567644844
2018-11-07,369,JUBLFOOD,EQ,1043.3,1060.0,1062.7,1044.0,1051.0,1047.8,1048.67,187976,197125124.0,6381,40979,21.8,11,2018,0.4313236844627699,Slight or No Change,0.007268954161216723,1140.9938095238103,1183.3264705882368,1113.9035714285726,75.99749607282104,1265.8985635742147,961.9085792829305,,,75.99749607282104
2018-11-09,370,JUBLFOOD,EQ,1047.8,1054.7,1093.4,1047.5,1088.75,1089.35,1077.03,1974434,2126532976.0,73112,562118,28.47,11,2018,3.965451422027111,Among Top gainers,0.19631933068349694,1136.9538095238104,1174.0341176470602,1101.1214285714298,61.74408010950702,1224.6095887904437,977.6332683524157,,,61.74408010950702
2018-11-12,371,JUBLFOOD,EQ,1089.35,1092.35,1111.0,1077.0,1103.0,1100.95,1094.49,1564161,1711964060.0,44668,251044,16.05,11,2018,1.0648551888741142,Positive,0.15290254443555523,1132.4471428571437,1166.5720588235308,1091.5750000000012,48.41163937444049,1188.3982787488821,994.7517212511202,,,48.41163937444049
2018-11-13,372,JUBLFOOD,EQ,1100.95,1102.85,1157.3,1084.5,1157.0,1151.35,1127.21,2747549,3097055931.0,84585,510144,18.57,11,2018,4.577864571506418,Among Top gainers,0.2781335585270973,1131.065714285715,1161.7179411764719,1088.1785714285727,41.47364647153841,1171.1258643716494,1005.2312784854959,,,41.47364647153841
2018-11-14,373,JUBLFOOD,EQ,1151.35,1160.9,1178.0,1144.35,1152.0,1154.45,1160.86,1682757,1953440879.0,48620,133479,7.93,11,2018,0.269249142311212,Slight or No Change,0.16545286381280133,1130.0414285714294,1157.8314705882367,1085.3928571428582,34.59880976797379,1154.5904766788058,1016.1952376069107,,,34.59880976797379
2018-11-15,374,JUBLFOOD,EQ,1154.45,1158.8,1198.7,1151.0,1197.0,1192.5,1182.19,1818864,2150234030.0,51207,273869,15.06,11,2018,3.2959417904629973,Among Top gainers,0.1798562696568335,1130.3319047619054,1155.208529411766,1093.850000000001,44.63966414952525,1183.1293282990516,1004.5706717009506,,,44.63966414952525
2018-11-16,375,JUBLFOOD,EQ,1192.5,1199.45,1222.0,1173.05,1188.0,1191.1,1199.5,2025529,2429617387.0,66218,376363,18.58,11,2018,-0.1174004192872169,Slight or No Change,0.20172641497453872,1129.2990476190485,1152.4764705882367,1103.532142857144,50.0640766615725,1203.660296180289,1003.403989533999,,,50.0640766615725
2018-11-19,376,JUBLFOOD,EQ,1191.1,1199.7,1215.9,1174.0,1209.0,1207.6,1195.96,1220803,1460033339.0,40659,129286,10.59,11,2018,1.3852741163630222,Positive,0.11656698032940936,1127.725714285715,1150.3452941176486,1111.6857142857152,57.09714538387001,1225.8800050534553,997.4914235179752,,,57.09714538387001
2018-11-20,377,JUBLFOOD,EQ,1207.6,1209.95,1227.95,1205.0,1210.9,1214.2,1218.07,1560063,1900267599.0,47758,209960,13.46,11,2018,0.5465385889367402,Slight Positive,0.15246887712124485,1126.362857142858,1149.862352941178,1122.3392857142867,61.47319671883781,1245.2856791519623,999.3928922766111,,,61.47319671883781
2018-11-21,378,JUBLFOOD,EQ,1214.2,1214.0,1223.9,1195.0,1223.9,1213.95,1207.7,1213947,1466080281.0,42372,130273,10.73,11,2018,-0.020589688683902985,Slight or No Change,0.11584145004465778,1123.7733333333342,1149.1705882352956,1131.657142857144,64.9229835359293,1261.5031099290027,1001.8111757852854,,,64.9229835359293
2018-11-22,379,JUBLFOOD,EQ,1213.95,1223.9,1225.0,1205.1,1209.6,1211.4,1216.71,869826,1058322800.0,28787,103044,11.85,11,2018,-0.21005807487952666,Slight or No Change,0.07942514212181627,1124.2957142857151,1149.3611764705895,1139.2964285714297,67.70785224397724,1274.712133059384,1003.8807240834752,,,67.70785224397724
2018-11-26,380,JUBLFOOD,EQ,1211.4,1217.7,1236.3,1213.2,1229.0,1228.95,1226.55,1221513,1498246965.0,36766,140022,11.46,11,2018,1.4487369985141108,Positive,0.1166421154668326,1125.0195238095246,1151.9182352941189,1149.9285714285727,69.36389194308694,1288.6563553147466,1011.2007875423988,,,69.36389194308694
2018-11-27,381,JUBLFOOD,EQ,1228.95,1229.4,1247.0,1215.5,1246.0,1243.4,1232.61,1167044,1438514935.0,44138,280652,24.05,11,2018,1.1758004800846322,Positive,0.11087798053682468,1131.2585714285724,1154.638823529413,1163.5928571428583,67.42519746166838,1298.443252066195,1028.7424622195215,,,67.42519746166838
2018-11-28,382,JUBLFOOD,EQ,1243.4,1244.0,1254.0,1235.0,1244.0,1244.8,1244.79,1275957,1588299841.0,39722,267708,20.98,11,2018,0.11259449895446585,Slight or No Change,0.12240360479341013,1141.0747619047627,1157.192352941178,1177.9857142857156,60.96916758167273,1299.9240494490612,1056.04737912237,,,60.96916758167273
2018-11-29,383,JUBLFOOD,EQ,1244.8,1248.1,1250.0,1224.0,1228.0,1228.65,1231.2,1127323,1387955131.0,32852,376980,33.44,11,2018,-1.297397172236492,Negative,0.10667453998247552,1148.0333333333342,1159.2314705882363,1190.9035714285728,49.30787682541851,1289.5193250794098,1092.2878177777359,,,49.30787682541851
2018-11-30,384,JUBLFOOD,EQ,1228.65,1234.0,1272.65,1220.0,1266.1,1258.05,1248.36,1245114,1554354808.0,41035,360765,28.97,11,2018,2.392870223415944,Positive,0.1191396709292629,1156.5995238095247,1160.9735294117659,1202.9535714285728,42.75974681636756,1288.4730650613078,1117.4340777958378,,,42.75974681636756
2018-12-03,385,JUBLFOOD,EQ,1258.05,1264.85,1355.0,1254.05,1321.0,1329.95,1318.2,3876048,5109422036.0,118952,754068,19.45,12,2018,5.715194149676095,Among Top gainers,0.3975559915510009,1169.6019047619056,1165.7376470588247,1219.3107142857157,44.5030041274886,1308.3167225406928,1130.3047060307385,1169.6019047619056,,44.5030041274886
2018-12-04,386,JUBLFOOD,EQ,1329.95,1321.0,1348.0,1315.0,1336.0,1335.75,1334.18,1550693,2068901440.0,45922,178948,11.54,12,2018,0.43610662054964777,Slight or No Change,0.15147730495553272,1180.1285714285723,1170.2026470588246,1232.4821428571445,49.81300651566306,1332.1081558884707,1132.8561298258182,,,49.81300651566306
2018-12-05,387,JUBLFOOD,EQ,1335.75,1320.0,1332.5,1305.05,1320.1,1323.95,1314.81,1055417,1387669351.0,35185,148325,14.05,12,2018,-0.8833988396032111,Slight Negative,0.09906514957183554,1190.1033333333344,1174.2826470588245,1244.5892857142874,49.98657965496343,1344.5624450242142,1144.6161264043606,,,49.98657965496343
2018-12-06,388,JUBLFOOD,EQ,1323.95,1308.5,1338.9,1291.9,1298.5,1301.85,1317.54,1425920,1878709549.0,39921,197687,13.86,12,2018,-1.6692473280713105,Negative,0.13827330988270453,1202.4623809523819,1177.1164705882363,1252.4000000000015,49.76402005772131,1351.928040115444,1152.871959884559,,,49.76402005772131
2018-12-07,389,JUBLFOOD,EQ,1301.85,1304.1,1309.55,1222.0,1248.5,1243.4,1249.45,2348274,2934044222.0,74902,504001,21.46,12,2018,-4.489764565810184,Among top Losers,0.2358806261402551,1211.7180952380963,1177.7179411764716,1256.135714285716,46.675543046427514,1349.486800378571,1162.784628192861,,,46.675543046427514
2018-12-10,390,JUBLFOOD,EQ,1243.4,1212.55,1229.0,1187.0,1196.0,1198.2,1204.76,1592583,1918684517.0,47320,137441,8.63,12,2018,-3.635193823387495,Among top Losers,0.15591027806350297,1219.1509523809534,1176.4847058823539,1255.4642857142876,47.48797592170513,1350.4402375576979,1160.4883338708773,,,47.48797592170513
2018-12-11,391,JUBLFOOD,EQ,1198.2,1185.0,1268.4,1164.05,1264.0,1255.95,1218.88,2057895,2508336546.0,56115,150357,7.31,12,2018,4.819729594391586,Among Top gainers,0.2051515189996656,1225.9057142857152,1175.2141176470595,1258.4464285714305,45.984439108327436,1350.4153067880854,1166.4775503547755,,,45.984439108327436
2018-12-12,392,JUBLFOOD,EQ,1255.95,1265.5,1271.9,1216.7,1233.0,1232.9,1236.6,2258456,2792796912.0,64381,562756,24.92,12,2018,-1.835264142680837,Negative,0.22637571378380553,1232.672857142858,1176.1217647058832,1259.8000000000018,44.83853939840365,1349.477078796809,1170.1229212031944,,,44.83853939840365
2018-12-13,393,JUBLFOOD,EQ,1232.9,1250.0,1283.9,1240.0,1244.0,1251.1,1266.16,2276979,2883011601.0,75403,216643,9.51,12,2018,1.4761943385513732,Positive,0.22833589427745396,1239.2895238095248,1177.7338235294128,1262.635714285716,42.74880308070323,1348.1333204471225,1177.1381081243094,,,42.74880308070323
2018-12-14,394,JUBLFOOD,EQ,1251.1,1244.0,1257.8,1225.0,1249.0,1246.55,1240.64,1435625,1781097710.0,43615,292671,20.39,12,2018,-0.363679961633756,Slight or No Change,0.13930033313438397,1243.0885714285723,1181.8235294117658,1263.8928571428587,41.9329861763732,1347.7588294956051,1180.0268847901123,,,41.9329861763732
2018-12-17,395,JUBLFOOD,EQ,1246.55,1259.0,1280.0,1248.55,1279.0,1276.95,1267.17,1246423,1579434659.0,40243,172935,13.87,12,2018,2.4387308972764865,Positive,0.1192781947248784,1247.1352380952392,1188.5447058823538,1266.2892857142872,41.62932665693336,1349.547939028154,1183.0306324004205,,,41.62932665693336
2018-12-18,396,JUBLFOOD,EQ,1276.95,1270.0,1295.0,1263.2,1288.65,1289.4,1284.25,1677757,2154655137.0,40964,232914,13.88,12,2018,0.9749794432045044,Slight Positive,0.1649237431267223,1251.1709523809534,1194.4029411764716,1269.4750000000017,41.56481847203179,1352.6046369440653,1186.3453630559382,,,41.56481847203179
2018-12-19,397,JUBLFOOD,EQ,1289.4,1304.0,1349.0,1299.3,1347.85,1343.65,1333.58,2441586,3256055018.0,56665,323118,13.23,12,2018,4.2073832790445085,Among Top gainers,0.2457552880321367,1257.7242857142867,1202.2002941176481,1277.6892857142873,44.15867446173331,1366.006634637754,1189.3719367908207,,,44.15867446173331
2018-12-20,398,JUBLFOOD,EQ,1343.65,1335.0,1370.0,1325.0,1355.0,1353.35,1354.56,1826832,2474544595.0,46245,131313,7.19,12,2018,0.7219141889628801,Slight Positive,0.18069947638216907,1264.2238095238106,1211.300588235295,1284.4964285714302,48.07043895832346,1380.6373064880772,1188.3555506547832,,,48.07043895832346
2018-12-21,399,JUBLFOOD,EQ,1353.35,1358.8,1376.0,1306.0,1314.95,1313.5,1335.76,1968751,2629769058.0,56449,311981,15.85,12,2018,-2.9445450179184878,Negative,0.1957179321116995,1270.3219047619057,1217.8488235294126,1283.32142857143,47.06445953844475,1377.4503476483196,1189.1925094945404,,,47.06445953844475
2018-12-24,400,JUBLFOOD,EQ,1313.5,1321.75,1324.75,1213.85,1216.8,1218.95,1246.47,3710907,4625520114.0,146521,838608,22.6,12,2018,-7.198325085649027,Bear Drop,0.38008008770704493,1271.7390476190487,1221.999705882354,1274.978571428573,47.40683460251837,1369.79224063361,1180.1649022235363,,,47.40683460251837
2018-12-26,401,JUBLFOOD,EQ,1218.95,1206.1,1238.0,1146.0,1235.0,1232.85,1196.53,9568927,11449487320.0,269473,607217,6.35,12,2018,1.140325690143151,Positive,0.9999999999999999,1270.3095238095248,1226.07411764706,1268.4714285714301,46.409646354210146,1361.2907212798505,1175.6521358630098,,,46.409646354210146
2018-12-27,402,JUBLFOOD,EQ,1232.85,1249.9,1255.9,1215.5,1233.4,1233.4,1234.72,3099448,3826937356.0,77234,234789,7.58,12,2018,0.04461207770614095,Slight or No Change,0.3153729665892034,1270.410000000001,1231.3576470588246,1263.5821428571446,46.227966090870645,1356.0380750388858,1171.1262106754034,,,46.227966090870645
2018-12-28,403,JUBLFOOD,EQ,1233.4,1245.0,1268.15,1233.8,1246.0,1248.65,1255.07,2488261,3122952891.0,60031,187987,7.55,12,2018,1.236419652991727,Positive,0.2506946296366846,1270.899523809525,1237.4282352941186,1263.9571428571446,46.072688627431155,1356.102520112007,1171.8117656022823,,,46.072688627431155
2018-12-31,404,JUBLFOOD,EQ,1248.65,1253.7,1262.0,1241.3,1254.0,1252.0,1251.82,1508620,1888524599.0,33628,102085,6.77,12,2018,0.2682897529331596,Slight or No Change,0.14702496603045195,1271.8814285714295,1242.5691176470598,1267.8000000000015,42.25129037626091,1352.3025807525235,1183.2974192474796,,,42.25129037626091
2019-01-01,405,JUBLFOOD,EQ,1252.0,1256.6,1257.65,1243.4,1250.45,1250.85,1250.23,882074,1102796005.0,22057,46176,5.23,1,2019,-0.09185303514377408,Slight or No Change,0.08072127615443551,1271.970476190477,1247.149705882354,1267.4357142857157,42.38309908335713,1352.20191245243,1182.6695161190014,,,42.38309908335713
2019-01-02,406,JUBLFOOD,EQ,1250.85,1244.0,1276.2,1229.0,1237.0,1239.15,1257.24,2793859,3512544356.0,69127,313505,11.22,1,2019,-0.9353639525122804,Slight Negative,0.2830342743215615,1269.06761904762,1250.97411764706,1267.8821428571443,42.02273014570422,1351.9276031485529,1183.8366825657358,,,42.02273014570422
2019-01-03,407,JUBLFOOD,EQ,1239.15,1241.0,1257.1,1235.2,1239.0,1239.65,1246.3,1517963,1891844005.0,61879,192621,12.69,1,2019,0.04035024008393062,Slight or No Change,0.14801368094445927,1264.882857142858,1253.4870588235306,1267.0642857142873,42.48336972621503,1352.0310251667174,1182.0975462618571,,,42.48336972621503
2019-01-04,408,JUBLFOOD,EQ,1239.65,1244.5,1250.4,1200.25,1210.0,1212.1,1218.27,2473246,3013093178.0,70077,285977,11.56,1,2019,-2.2224014842899376,Negative,0.24910568021638918,1260.2857142857151,1254.5482352941187,1264.603571428573,44.70272949969455,1354.0090304279622,1175.198112429184,,,44.70272949969455
2019-01-07,409,JUBLFOOD,EQ,1212.1,1224.5,1236.0,1208.9,1219.0,1217.05,1224.28,1211290,1482959779.0,30735,120611,9.96,1,2019,0.4083821466875692,Slight or No Change,0.11556027531207537,1255.8447619047627,1255.2770588235305,1260.3250000000014,46.269248593231055,1352.8634971864635,1167.7865028135393,,,46.269248593231055
2019-01-08,410,JUBLFOOD,EQ,1217.05,1226.0,1248.0,1213.15,1248.0,1240.25,1230.7,1432995,1763586081.0,39312,310480,21.67,1,2019,1.906248716157921,Positive,0.1390220156535064,1254.9519047619056,1256.2988235294126,1256.814285714287,45.75525370660564,1348.3247931274984,1165.3037783010757,,1254.9519047619056,45.75525370660564
2019-01-09,411,JUBLFOOD,EQ,1240.25,1249.0,1265.5,1225.0,1233.0,1234.15,1242.92,2226302,2767112049.0,60254,400686,18.0,1,2019,-0.4918363233219036,Slight or No Change,0.2229730444757684,1256.7690476190485,1257.029705882354,1248.9928571428586,38.56347842362638,1326.1198139901114,1171.8659002956058,,,38.56347842362638
2019-01-10,412,JUBLFOOD,EQ,1234.15,1236.85,1243.2,1223.75,1235.95,1233.8,1233.73,853461,1052941894.0,24231,78166,9.16,1,2019,-0.028359599724514517,Slight or No Change,0.07769333011627956,1257.4761904761913,1257.7952941176482,1240.4535714285728,24.262003090299313,1288.9775776091715,1191.929565247974,,,24.262003090299313
2019-01-11,413,JUBLFOOD,EQ,1233.8,1240.0,1252.0,1230.6,1233.15,1237.6,1241.78,1251272,1553808463.0,33708,144844,11.58,1,2019,0.3079915707570047,Slight or No Change,0.11979133596623785,1257.722857142858,1258.5326470588245,1235.0321428571442,12.131516601505629,1259.2951760601554,1210.769109654133,,,12.131516601505629
2019-01-14,414,JUBLFOOD,EQ,1237.6,1235.0,1236.0,1210.5,1218.9,1214.75,1223.76,895577,1095971581.0,24735,128323,14.33,1,2019,-1.8463154492566192,Negative,0.08215021947926059,1255.7038095238104,1258.450588235295,1234.7321428571443,12.602588365655128,1259.9373195884546,1209.526966125834,,,12.602588365655128
2019-01-15,415,JUBLFOOD,EQ,1214.75,1223.0,1243.0,1218.9,1235.0,1236.0,1234.15,989193,1220815950.0,25966,117192,11.85,1,2019,1.7493311380942569,Positive,0.09205705190885578,1255.3947619047628,1258.4958823529423,1234.9571428571442,12.59451738374798,1260.1461776246401,1209.7681080896482,,,12.59451738374798
